****************************************************************************************************************************************************************************************************************
STATUS DISTRIBUTION: 0 -> 0/500000 invoices PAID
****************************************************************************************************************************************************************************************************************

**********************************************************
WITH INDEXES: buyerId, supplierId, statusHistory, version
**********************************************************

13:53:10.184 927631 [http-nio-8080-exec-8] INFO  analytics - [Operation: InvoiceCustomRepository.findByUUIDAndFilters(..)], Execution time: 2 ms 
13:53:11.885 929332 [http-nio-8080-exec-3] INFO  analytics - [Operation: InvoiceRepository.findByIdentifier(..)], Execution time: 1 ms 
13:53:11.888 929335 [http-nio-8080-exec-3] INFO  analytics - [Operation: InvoiceCustomRepository.updateByIdentifierAndVersion(..)], Execution time: 2 ms 
13:53:13.913 931360 [http-nio-8080-exec-2] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 100 ms 
13:53:44.559 962006 [http-nio-8080-exec-8] INFO  analytics - [Operation: PurchaseOrderCustomRepository.findByFiltersPageable(..)], Execution time: 2721 ms 
13:53:56.844 974291 [http-nio-8080-exec-4] INFO  analytics - [Operation: MongoRepository.insert(..)], Execution time: 2 ms 
13:53:57.510 974957 [http-nio-8080-exec-2] INFO  analytics - [Operation: InvoiceCustomRepository.findByUUIDAndFilters(..)], Execution time: 2 ms 
13:53:59.307 976754 [http-nio-8080-exec-6] INFO  analytics - [Operation: InvoiceRepository.findByIdentifier(..)], Execution time: 1 ms 
13:53:59.379 976826 [http-nio-8080-exec-6] INFO  analytics - [Operation: InvoiceCustomRepository.getPaidAmountForLastNMonths(..)], Execution time: 72 ms 
13:53:59.380 976827 [http-nio-8080-exec-6] INFO  analytics - [Operation: InvoiceCustomRepository.updateByIdentifierAndVersion(..)], Execution time: 1 ms 
13:54:01.396 978843 [http-nio-8080-exec-10] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 54 ms 
13:54:04.211 981658 [http-nio-8080-exec-8] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 54 ms

***************************************************************
WITHOUT INDEXES
***************************************************************

13:55:18.167 1055614 [http-nio-8080-exec-9] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 451 ms 
13:55:24.718 1062165 [http-nio-8080-exec-8] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 441 ms 
13:55:33.997 1071444 [http-nio-8080-exec-1] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 425 ms 
13:55:34.438 1071885 [http-nio-8080-exec-2] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 421 ms 
13:55:34.960 1072407 [http-nio-8080-exec-6] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 418 ms 
13:55:35.419 1072866 [http-nio-8080-exec-10] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 435 ms 
13:55:35.924 1073371 [http-nio-8080-exec-8] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 480 ms 
13:55:36.086 1073533 [http-nio-8080-exec-3] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 481 ms 
13:55:36.318 1073765 [http-nio-8080-exec-2] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 574 ms 
13:55:42.711 1080158 [http-nio-8080-exec-6] INFO  analytics - [Operation: InvoiceCustomRepository.findByUUIDAndFilters(..)], Execution time: 2 ms 
13:55:44.053 1081500 [http-nio-8080-exec-10] INFO  analytics - [Operation: InvoiceRepository.findByIdentifier(..)], Execution time: 2 ms 
13:55:44.511 1081958 [http-nio-8080-exec-10] INFO  analytics - [Operation: InvoiceCustomRepository.getPaidAmountForLastNMonths(..)], Execution time: 458 ms 
13:55:44.513 1081960 [http-nio-8080-exec-10] INFO  analytics - [Operation: InvoiceCustomRepository.updateByIdentifierAndVersion(..)], Execution time: 2 ms 
13:55:54.446 1091893 [http-nio-8080-exec-1] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 431 ms 
13:56:02.058 1099505 [http-nio-8080-exec-2] INFO  analytics - [Operation: PurchaseOrderCustomRepository.findByFiltersPageable(..)], Execution time: 2753 ms 
13:56:10.476 1107923 [http-nio-8080-exec-7] INFO  analytics - [Operation: MongoRepository.insert(..)], Execution time: 1 ms 
13:56:11.085 1108532 [http-nio-8080-exec-9] INFO  analytics - [Operation: InvoiceCustomRepository.findByUUIDAndFilters(..)], Execution time: 2 ms 
13:56:12.982 1110429 [http-nio-8080-exec-4] INFO  analytics - [Operation: InvoiceRepository.findByIdentifier(..)], Execution time: 2 ms 
13:56:13.436 1110883 [http-nio-8080-exec-4] INFO  analytics - [Operation: InvoiceCustomRepository.getPaidAmountForLastNMonths(..)], Execution time: 454 ms 
13:56:13.438 1110885 [http-nio-8080-exec-4] INFO  analytics - [Operation: InvoiceCustomRepository.updateByIdentifierAndVersion(..)], Execution time: 1 ms 
13:56:18.221 1115668 [http-nio-8080-exec-2] INFO  analytics - [Operation: PurchaseOrderCustomRepository.findByFiltersPageable(..)], Execution time: 2739 ms 
13:58:16.638 1234085 [http-nio-8080-exec-10] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 437 ms 
13:58:18.435 1235882 [http-nio-8080-exec-1] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 454 ms 
13:58:18.559 1236006 [http-nio-8080-exec-3] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 452 ms 
13:58:33.412 1250859 [http-nio-8080-exec-9] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 912 ms 
13:58:36.671 1254118 [http-nio-8080-exec-10] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 903 ms 
13:58:39.969 1257416 [http-nio-8080-exec-4] INFO  analytics - [Operation: InvoiceCustomRepository.findByFiltersPageable(..)], Execution time: 895 ms 
13:58:50.396 1267843 [http-nio-8080-exec-3] INFO  analytics - [Operation: InvoiceCustomRepository.findByUUIDAndFilters(..)], Execution time: 2 ms 
13:58:51.749 1269196 [http-nio-8080-exec-7] INFO  analytics - [Operation: InvoiceRepository.findByIdentifier(..)], Execution time: 1 ms 
13:58:51.751 1269198 [http-nio-8080-exec-7] INFO  analytics - [Operation: InvoiceCustomRepository.updateByIdentifierAndVersion(..)], Execution time: 2 ms 
